Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
INBOUND,Australia,49,MALE,HIGH SCHOOL,RETIRED,RETAIL,188000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1662000,HOT,99
REFERRAL,UK,56,MALE,COLLEGE,BUSINESSMAN,SERVICES,176000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,3615000,WARM,81
INBOUND,Australia,50,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,120000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,1133000,HOT,87
PAID,Australia,39,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,195000,NEUTRAL,No,4,2,NOVICE,ADVANCED,LARGE,8416000,HOT,80
PAID,Australia,42,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,190000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,2786000,HOT,99
REFERRAL,Japan,43,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,149000,POSITIVE,No,3,3,ADVANCED,NOVICE,MEDIUM,8873000,HOT,84
PAID,USA,35,OTHER,COLLEGE,SELF-EMPLOYED,MANUFACTURING,144000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,2242000,HOT,87
INBOUND,Canada,36,MALE,BACHELOR,BUSINESSMAN,SERVICES,150000,POSITIVE,No,5,3,ADVANCED,ADVANCED,LARGE,7794000,WARM,83
INBOUND,Japan,37,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,168000,NEUTRAL,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,9814000,HOT,84
REFERRAL,Japan,35,FEMALE,COLLEGE,RETIRED,MANUFACTURING,177000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,2074000,HOT,97
INBOUND,USA,35,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,185000,POSITIVE,No,5,2,NOVICE,ADVANCED,MEDIUM,1898000,WARM,75
INBOUND,UK,47,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,128000,POSITIVE,No,4,2,ADVANCED,NOVICE,MEDIUM,1291000,HOT,89
REFERRAL,UK,44,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,112000,NEUTRAL,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,9298000,HOT,77
PAID,Japan,48,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,171000,NEUTRAL,No,7,2,ADVANCED,ADVANCED,MEDIUM,9571000,HOT,75
INBOUND,Canada,47,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,154000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,MEDIUM,7463000,HOT,93
PAID,UK,51,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,116000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,LARGE,4552000,HOT,94
INBOUND,Canada,58,MALE,BACHELOR,RETIRED,SERVICES,151000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,5531000,HOT,83
INBOUND,USA,58,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,140000,NEUTRAL,No,4,3,NOVICE,ADVANCED,LARGE,5045000,HOT,83
REFERRAL,USA,45,MALE,COLLEGE,BUSINESSMAN,SERVICES,185000,POSITIVE,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,6645000,HOT,87
REFERRAL,USA,51,MALE,COLLEGE,RETIRED,SERVICES,100000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,8395000,HOT,87
INBOUND,Japan,58,OTHER,BACHELOR,RETIRED,MANUFACTURING,106000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,9973000,HOT,87
INBOUND,USA,55,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,184000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,6462000,HOT,86
PAID,UK,37,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,190000,NEUTRAL,No,3,3,ADVANCED,INTERMEDIATE,MEDIUM,3107000,HOT,80
REFERRAL,Canada,38,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,180000,NEUTRAL,No,6,2,NOVICE,ADVANCED,MEDIUM,4961000,HOT,84
REFERRAL,Japan,47,OTHER,COLLEGE,BUSINESSMAN,SERVICES,165000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,9312000,HOT,92
PAID,Japan,37,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,170000,POSITIVE,No,6,3,NOVICE,NOVICE,LARGE,4369000,HOT,94
INBOUND,Canada,58,OTHER,COLLEGE,BUSINESSMAN,RETAIL,147000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,MEDIUM,8866000,HOT,89
INBOUND,Australia,57,FEMALE,COLLEGE,RETIRED,MANUFACTURING,167000,NEUTRAL,No,6,3,INTERMEDIATE,INTERMEDIATE,LARGE,9178000,HOT,78
INBOUND,USA,59,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,133000,NEUTRAL,No,5,2,ADVANCED,NOVICE,MEDIUM,6390000,HOT,80
REFERRAL,USA,56,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,104000,NEUTRAL,No,3,3,INTERMEDIATE,NOVICE,MEDIUM,8792000,HOT,77
INBOUND,Canada,51,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,139000,NEUTRAL,No,7,3,NOVICE,NOVICE,LARGE,1687000,HOT,82
PAID,USA,55,MALE,BACHELOR,RETIRED,RETAIL,110000,POSITIVE,No,4,2,ADVANCED,ADVANCED,MEDIUM,9501000,HOT,80
PAID,UK,47,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,115000,POSITIVE,No,7,2,ADVANCED,NOVICE,LARGE,6273000,HOT,77
REFERRAL,USA,46,OTHER,HIGH SCHOOL,RETIRED,RETAIL,159000,NEUTRAL,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,8120000,WARM,75
PAID,Canada,36,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,151000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,5354000,HOT,97
INBOUND,USA,42,MALE,BACHELOR,BUSINESSMAN,RETAIL,116000,POSITIVE,No,4,3,NOVICE,NOVICE,LARGE,5323000,HOT,97
INBOUND,Japan,38,OTHER,BACHELOR,SELF-EMPLOYED,RETAIL,131000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,7253000,HOT,94
INBOUND,UK,59,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,186000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,5220000,HOT,82
INBOUND,UK,36,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,194000,NEUTRAL,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,6246000,WARM,83
INBOUND,USA,51,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,184000,POSITIVE,No,7,2,ADVANCED,NOVICE,LARGE,1734000,HOT,87
PAID,UK,59,MALE,BACHELOR,RETIRED,MANUFACTURING,167000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,MEDIUM,6708000,HOT,91
REFERRAL,USA,55,FEMALE,COLLEGE,RETIRED,SERVICES,134000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,MEDIUM,1363000,HOT,87
REFERRAL,Australia,50,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,108000,POSITIVE,No,4,2,NOVICE,INTERMEDIATE,LARGE,9126000,HOT,97
REFERRAL,UK,58,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,161000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,5659000,HOT,82
PAID,Australia,39,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,123000,NEUTRAL,No,4,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,8660000,WARM,77
INBOUND,Canada,36,MALE,COLLEGE,RETIRED,MANUFACTURING,101000,POSITIVE,No,7,2,ADVANCED,NOVICE,LARGE,1725000,HOT,76
PAID,Australia,56,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,123000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,LARGE,2448000,HOT,86
PAID,Canada,43,MALE,BACHELOR,BUSINESSMAN,SERVICES,160000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,LARGE,1092000,HOT,93
INBOUND,UK,49,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,123000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,LARGE,8178000,HOT,86
REFERRAL,Canada,51,MALE,COLLEGE,RETIRED,SERVICES,196000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,4682000,WARM,75
INBOUND,Australia,51,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,183000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,MEDIUM,9664000,HOT,97
INBOUND,Australia,47,MALE,COLLEGE,BUSINESSMAN,MANUFACTURING,179000,POSITIVE,No,4,2,INTERMEDIATE,NOVICE,LARGE,8546000,HOT,94
REFERRAL,UK,41,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,164000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,2467000,WARM,82
INBOUND,UK,42,OTHER,BACHELOR,BUSINESSMAN,SERVICES,126000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,5509000,WARM,81
INBOUND,Canada,55,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,138000,POSITIVE,No,7,2,NOVICE,ADVANCED,LARGE,7383000,HOT,99
PAID,Canada,43,MALE,COLLEGE,RETIRED,SERVICES,179000,NEUTRAL,No,6,2,ADVANCED,ADVANCED,MEDIUM,3870000,WARM,76
REFERRAL,Australia,40,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,112000,NEUTRAL,No,7,2,NOVICE,NOVICE,LARGE,7379000,HOT,81
REFERRAL,Canada,42,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,101000,POSITIVE,No,4,3,ADVANCED,ADVANCED,LARGE,9134000,HOT,83
PAID,Japan,46,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,138000,POSITIVE,No,7,3,NOVICE,ADVANCED,MEDIUM,9259000,HOT,97
INBOUND,Australia,59,OTHER,BACHELOR,RETIRED,RETAIL,178000,NEUTRAL,No,4,2,ADVANCED,INTERMEDIATE,LARGE,1369000,WARM,84
REFERRAL,Australia,54,MALE,COLLEGE,RETIRED,MANUFACTURING,199000,NEUTRAL,No,3,3,NOVICE,INTERMEDIATE,MEDIUM,5061000,HOT,84
PAID,Australia,35,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,137000,POSITIVE,No,7,2,ADVANCED,INTERMEDIATE,LARGE,7444000,HOT,91
PAID,USA,55,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,116000,NEUTRAL,No,5,3,NOVICE,ADVANCED,MEDIUM,3005000,HOT,79
REFERRAL,Japan,40,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,134000,POSITIVE,No,6,3,ADVANCED,ADVANCED,LARGE,1460000,HOT,90
REFERRAL,USA,55,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,183000,POSITIVE,No,6,2,ADVANCED,ADVANCED,MEDIUM,1008000,HOT,95
REFERRAL,Canada,49,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,103000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,MEDIUM,6218000,HOT,96
PAID,UK,55,MALE,COLLEGE,RETIRED,MANUFACTURING,109000,POSITIVE,No,3,2,INTERMEDIATE,NOVICE,MEDIUM,1415000,HOT,87
INBOUND,UK,48,OTHER,BACHELOR,RETIRED,SERVICES,118000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,4987000,WARM,79
PAID,USA,52,MALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,166000,NEUTRAL,No,3,3,INTERMEDIATE,NOVICE,MEDIUM,5808000,WARM,85
REFERRAL,Canada,45,OTHER,COLLEGE,RETIRED,MANUFACTURING,124000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,8072000,HOT,96
REFERRAL,Canada,35,OTHER,COLLEGE,RETIRED,RETAIL,148000,POSITIVE,No,3,2,ADVANCED,ADVANCED,MEDIUM,8226000,HOT,85
INBOUND,Australia,54,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,157000,POSITIVE,No,7,2,ADVANCED,INTERMEDIATE,MEDIUM,6169000,HOT,87
REFERRAL,Australia,37,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,125000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,2755000,HOT,90
PAID,Canada,52,OTHER,HIGH SCHOOL,RETIRED,SERVICES,194000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,LARGE,8448000,WARM,77
REFERRAL,UK,38,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,111000,POSITIVE,No,5,2,INTERMEDIATE,ADVANCED,LARGE,9804000,HOT,93
INBOUND,Canada,55,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,173000,POSITIVE,No,6,3,ADVANCED,NOVICE,LARGE,1911000,HOT,90
REFERRAL,UK,46,MALE,COLLEGE,BUSINESSMAN,RETAIL,199000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,MEDIUM,1693000,HOT,95
REFERRAL,UK,47,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,131000,POSITIVE,No,4,3,ADVANCED,NOVICE,LARGE,7709000,HOT,94
INBOUND,Australia,40,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,148000,NEUTRAL,No,4,3,NOVICE,ADVANCED,LARGE,1161000,WARM,81
PAID,Canada,56,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,161000,POSITIVE,No,7,2,NOVICE,ADVANCED,LARGE,7084000,HOT,86
PAID,UK,53,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,156000,NEUTRAL,No,7,3,INTERMEDIATE,ADVANCED,LARGE,6826000,HOT,79
INBOUND,Australia,54,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,190000,POSITIVE,No,6,3,INTERMEDIATE,NOVICE,LARGE,5567000,HOT,95
PAID,Australia,54,MALE,BACHELOR,RETIRED,MANUFACTURING,105000,POSITIVE,No,5,2,ADVANCED,ADVANCED,MEDIUM,1770000,HOT,90
INBOUND,Japan,39,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,185000,POSITIVE,No,7,3,NOVICE,NOVICE,LARGE,9388000,HOT,93
PAID,USA,49,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,169000,POSITIVE,No,4,2,NOVICE,INTERMEDIATE,MEDIUM,2473000,HOT,87
PAID,Canada,41,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,174000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,9228000,HOT,89
INBOUND,Australia,36,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,158000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,LARGE,6575000,HOT,78
PAID,Canada,40,OTHER,COLLEGE,SELF-EMPLOYED,MANUFACTURING,129000,POSITIVE,No,5,3,INTERMEDIATE,NOVICE,LARGE,6208000,HOT,97
INBOUND,UK,50,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,141000,POSITIVE,No,6,2,NOVICE,ADVANCED,LARGE,2121000,HOT,86
REFERRAL,Japan,39,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,145000,NEUTRAL,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,4028000,WARM,82
PAID,USA,58,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,171000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,MEDIUM,7451000,HOT,95
INBOUND,Japan,47,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,150000,POSITIVE,No,3,3,ADVANCED,ADVANCED,MEDIUM,7616000,HOT,77
INBOUND,USA,39,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,142000,POSITIVE,No,3,3,NOVICE,ADVANCED,LARGE,4598000,HOT,77
PAID,Japan,44,OTHER,BACHELOR,BUSINESSMAN,RETAIL,109000,NEUTRAL,No,5,2,NOVICE,ADVANCED,LARGE,2357000,HOT,75
PAID,UK,37,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,108000,NEUTRAL,No,6,2,INTERMEDIATE,ADVANCED,LARGE,7493000,HOT,83
INBOUND,USA,44,OTHER,BACHELOR,BUSINESSMAN,SERVICES,161000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,3206000,HOT,99
PAID,Japan,38,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,152000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,LARGE,5480000,HOT,95
PAID,USA,45,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,127000,POSITIVE,No,6,2,INTERMEDIATE,NOVICE,MEDIUM,5293000,HOT,97
PAID,Australia,48,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,125000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1431000,HOT,88
PAID,USA,36,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,186000,NEUTRAL,No,3,2,INTERMEDIATE,NOVICE,MEDIUM,3578000,HOT,85
REFERRAL,UK,38,OTHER,BACHELOR,BUSINESSMAN,RETAIL,112000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,2267000,HOT,90
INBOUND,Japan,56,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,166000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,LARGE,5510000,HOT,95
PAID,UK,49,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,179000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,6663000,HOT,88
PAID,Canada,48,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,7617000,HOT,99
PAID,Australia,45,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,113000,POSITIVE,No,5,2,ADVANCED,ADVANCED,LARGE,4933000,HOT,99
PAID,Australia,43,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,174000,NEUTRAL,No,4,3,INTERMEDIATE,INTERMEDIATE,LARGE,1667000,HOT,78
PAID,Japan,57,MALE,COLLEGE,BUSINESSMAN,SERVICES,120000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,MEDIUM,4882000,HOT,96
REFERRAL,Australia,42,MALE,COLLEGE,BUSINESSMAN,RETAIL,134000,POSITIVE,No,4,2,NOVICE,NOVICE,LARGE,7162000,HOT,99
INBOUND,Japan,35,MALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,169000,POSITIVE,No,3,2,INTERMEDIATE,NOVICE,LARGE,3698000,HOT,76
INBOUND,Japan,37,FEMALE,BACHELOR,RETIRED,MANUFACTURING,178000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,MEDIUM,9492000,HOT,95
REFERRAL,Canada,39,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,106000,POSITIVE,No,4,2,ADVANCED,NOVICE,MEDIUM,1736000,HOT,95
REFERRAL,Japan,49,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,103000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,5249000,HOT,93
INBOUND,Canada,59,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,157000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,LARGE,3332000,HOT,93
INBOUND,Canada,45,MALE,COLLEGE,RETIRED,SERVICES,172000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,2671000,WARM,80
INBOUND,Japan,53,FEMALE,COLLEGE,RETIRED,MANUFACTURING,196000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,LARGE,4928000,HOT,89
REFERRAL,Australia,48,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,185000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,LARGE,2909000,HOT,89
REFERRAL,Canada,43,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,130000,POSITIVE,No,5,3,ADVANCED,ADVANCED,MEDIUM,7875000,HOT,90
PAID,UK,59,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,131000,NEUTRAL,No,7,3,ADVANCED,NOVICE,MEDIUM,8864000,WARM,85
INBOUND,UK,45,MALE,BACHELOR,RETIRED,SERVICES,173000,POSITIVE,No,5,3,NOVICE,NOVICE,MEDIUM,8129000,HOT,97
INBOUND,Canada,50,FEMALE,BACHELOR,RETIRED,SERVICES,113000,POSITIVE,No,3,3,ADVANCED,INTERMEDIATE,MEDIUM,4341000,HOT,99
PAID,UK,40,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,136000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,8602000,WARM,84
INBOUND,Australia,40,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,141000,NEUTRAL,No,7,2,ADVANCED,INTERMEDIATE,LARGE,1388000,WARM,78
INBOUND,UK,59,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,177000,POSITIVE,No,7,2,ADVANCED,INTERMEDIATE,LARGE,4739000,HOT,94
REFERRAL,UK,37,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,148000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,LARGE,6038000,HOT,94
INBOUND,UK,53,OTHER,BACHELOR,BUSINESSMAN,SERVICES,185000,NEUTRAL,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,1266000,WARM,84
INBOUND,USA,45,FEMALE,BACHELOR,RETIRED,SERVICES,167000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,8765000,HOT,85
INBOUND,UK,40,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,189000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,LARGE,2614000,HOT,92
PAID,Canada,42,FEMALE,BACHELOR,RETIRED,RETAIL,117000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,8932000,WARM,84
PAID,Japan,54,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,199000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,7983000,HOT,90
REFERRAL,USA,49,MALE,COLLEGE,BUSINESSMAN,SERVICES,161000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,LARGE,8279000,HOT,88
PAID,Canada,51,FEMALE,COLLEGE,RETIRED,MANUFACTURING,119000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,8592000,WARM,84
REFERRAL,Japan,41,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,151000,NEUTRAL,No,5,2,ADVANCED,ADVANCED,MEDIUM,8037000,HOT,82
REFERRAL,Japan,35,OTHER,HIGH SCHOOL,RETIRED,RETAIL,103000,POSITIVE,No,7,3,NOVICE,NOVICE,MEDIUM,2582000,HOT,89
INBOUND,Japan,45,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,118000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,4026000,WARM,77
INBOUND,USA,58,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,172000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,LARGE,2616000,WARM,81
REFERRAL,Australia,43,OTHER,HIGH SCHOOL,RETIRED,RETAIL,124000,NEUTRAL,No,3,2,NOVICE,NOVICE,MEDIUM,5644000,WARM,82
INBOUND,Japan,40,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,148000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,4797000,HOT,76
INBOUND,Japan,42,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,120000,NEUTRAL,No,7,3,NOVICE,INTERMEDIATE,LARGE,7388000,HOT,81
REFERRAL,Canada,54,OTHER,HIGH SCHOOL,BUSINESSMAN,RETAIL,141000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,5557000,HOT,90
REFERRAL,Japan,41,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,139000,POSITIVE,No,6,2,ADVANCED,NOVICE,LARGE,8252000,HOT,86
PAID,Canada,48,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,199000,POSITIVE,No,3,3,NOVICE,ADVANCED,MEDIUM,6030000,HOT,82
REFERRAL,Australia,38,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,168000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,MEDIUM,8190000,HOT,99
INBOUND,Canada,36,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,107000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,LARGE,6906000,HOT,97
REFERRAL,UK,59,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,186000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,4924000,HOT,97
REFERRAL,Australia,42,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,144000,NEUTRAL,No,7,2,INTERMEDIATE,NOVICE,LARGE,9149000,WARM,83
INBOUND,USA,36,OTHER,COLLEGE,RETIRED,RETAIL,153000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,4988000,HOT,91
INBOUND,USA,58,MALE,COLLEGE,RETIRED,MANUFACTURING,147000,NEUTRAL,No,6,3,NOVICE,NOVICE,LARGE,5380000,HOT,77
INBOUND,Japan,51,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,118000,POSITIVE,No,4,2,ADVANCED,ADVANCED,LARGE,5462000,HOT,76
REFERRAL,Japan,47,FEMALE,BACHELOR,RETIRED,SERVICES,121000,NEUTRAL,No,4,3,NOVICE,NOVICE,MEDIUM,8565000,WARM,76
REFERRAL,Japan,49,FEMALE,BACHELOR,RETIRED,RETAIL,122000,POSITIVE,No,5,3,NOVICE,ADVANCED,MEDIUM,8673000,HOT,78
REFERRAL,Australia,59,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,152000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,LARGE,9356000,HOT,94
INBOUND,UK,38,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,167000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5590000,HOT,87
PAID,Australia,57,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,162000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,LARGE,3866000,HOT,91
INBOUND,Canada,39,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,171000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,3728000,WARM,81
INBOUND,Australia,46,FEMALE,COLLEGE,RETIRED,SERVICES,150000,POSITIVE,No,5,3,ADVANCED,ADVANCED,MEDIUM,8329000,HOT,92
