Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
REFERRAL,Australia,54,MALE,COLLEGE,RETIRED,MANUFACTURING,139000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,MEDIUM,4178000,WARM,81
REFERRAL,UK,51,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,145000,POSITIVE,No,7,3,NOVICE,NOVICE,MEDIUM,9464000,HOT,84
PAID,Canada,47,MALE,BACHELOR,BUSINESSMAN,RETAIL,145000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,LARGE,2392000,HOT,80
PAID,Canada,58,OTHER,BACHELOR,BUSINESSMAN,SERVICES,188000,POSITIVE,No,3,2,INTERMEDIATE,NOVICE,LARGE,4883000,WARM,85
PAID,Australia,49,OTHER,BACHELOR,RETIRED,SERVICES,193000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,9573000,HOT,86
PAID,Australia,50,FEMALE,BACHELOR,RETIRED,SERVICES,187000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,LARGE,7437000,HOT,96
REFERRAL,Canada,49,MALE,BACHELOR,BUSINESSMAN,RETAIL,115000,POSITIVE,No,4,2,ADVANCED,NOVICE,MEDIUM,3302000,WARM,82
REFERRAL,Australia,53,OTHER,HIGH SCHOOL,BUSINESSMAN,RETAIL,103000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,2956000,HOT,97
INBOUND,USA,45,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,124000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,LARGE,7217000,HOT,82
REFERRAL,Australia,57,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,133000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,4320000,HOT,95
PAID,Canada,47,OTHER,BACHELOR,BUSINESSMAN,SERVICES,181000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,4493000,HOT,76
INBOUND,USA,50,OTHER,COLLEGE,RETIRED,SERVICES,187000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,MEDIUM,6163000,HOT,89
REFERRAL,Canada,46,MALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,7,3,NOVICE,NOVICE,MEDIUM,6277000,HOT,84
PAID,UK,46,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,120000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,3315000,HOT,92
INBOUND,Japan,56,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,117000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,LARGE,4891000,HOT,97
INBOUND,USA,58,OTHER,COLLEGE,SELF-EMPLOYED,MANUFACTURING,166000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5471000,HOT,93
REFERRAL,Japan,48,OTHER,BACHELOR,SELF-EMPLOYED,RETAIL,115000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,MEDIUM,2846000,HOT,97
REFERRAL,UK,45,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,173000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,2902000,HOT,94
INBOUND,Japan,45,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,185000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,7678000,HOT,93
REFERRAL,USA,50,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,173000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,6316000,HOT,99
PAID,UK,47,MALE,HIGH SCHOOL,RETIRED,SERVICES,167000,POSITIVE,No,4,3,NOVICE,NOVICE,LARGE,7685000,HOT,91
REFERRAL,Canada,51,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,145000,POSITIVE,No,6,2,NOVICE,ADVANCED,MEDIUM,6647000,WARM,81
INBOUND,USA,59,OTHER,COLLEGE,BUSINESSMAN,SERVICES,183000,POSITIVE,No,4,2,ADVANCED,ADVANCED,MEDIUM,9630000,HOT,96
INBOUND,USA,53,OTHER,HIGH SCHOOL,RETIRED,RETAIL,116000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,1278000,HOT,89
PAID,UK,48,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,149000,POSITIVE,No,4,3,ADVANCED,NOVICE,LARGE,3662000,HOT,83
PAID,UK,57,FEMALE,COLLEGE,RETIRED,RETAIL,173000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,LARGE,8406000,HOT,79
INBOUND,USA,51,FEMALE,COLLEGE,RETIRED,RETAIL,169000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,7383000,HOT,97
PAID,Australia,55,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,155000,POSITIVE,No,3,3,ADVANCED,NOVICE,MEDIUM,6923000,HOT,94
PAID,USA,47,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,126000,POSITIVE,No,6,2,NOVICE,ADVANCED,LARGE,4640000,HOT,90
PAID,Japan,45,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,143000,POSITIVE,No,6,2,NOVICE,NOVICE,MEDIUM,7342000,HOT,95
INBOUND,Japan,57,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,157000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,8890000,HOT,90
REFERRAL,Japan,52,OTHER,BACHELOR,RETIRED,RETAIL,170000,POSITIVE,No,5,3,ADVANCED,ADVANCED,LARGE,3241000,HOT,88
PAID,UK,56,MALE,COLLEGE,RETIRED,MANUFACTURING,191000,POSITIVE,No,5,2,NOVICE,ADVANCED,MEDIUM,4723000,HOT,91
INBOUND,Australia,58,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,168000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,5371000,HOT,95
PAID,UK,45,OTHER,BACHELOR,RETIRED,SERVICES,196000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,2793000,WARM,76
PAID,UK,46,MALE,COLLEGE,RETIRED,SERVICES,183000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,8820000,HOT,96
PAID,USA,55,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,161000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,4337000,HOT,99
INBOUND,Australia,54,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,137000,POSITIVE,No,5,2,ADVANCED,NOVICE,LARGE,8143000,HOT,78
PAID,Japan,55,OTHER,COLLEGE,BUSINESSMAN,SERVICES,188000,POSITIVE,No,5,2,NOVICE,ADVANCED,MEDIUM,6804000,HOT,87
INBOUND,UK,53,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,176000,POSITIVE,No,6,3,ADVANCED,ADVANCED,MEDIUM,4814000,HOT,86
PAID,Japan,56,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,122000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,LARGE,9616000,HOT,87
REFERRAL,UK,48,OTHER,COLLEGE,BUSINESSMAN,SERVICES,161000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,2979000,HOT,81
REFERRAL,USA,45,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,184000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,LARGE,6436000,HOT,98
REFERRAL,Canada,52,OTHER,HIGH SCHOOL,BUSINESSMAN,RETAIL,130000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,MEDIUM,5624000,HOT,76
INBOUND,UK,59,FEMALE,BACHELOR,RETIRED,SERVICES,192000,POSITIVE,No,6,2,ADVANCED,ADVANCED,MEDIUM,4323000,HOT,90
INBOUND,Japan,59,OTHER,BACHELOR,BUSINESSMAN,RETAIL,148000,POSITIVE,No,4,2,NOVICE,ADVANCED,MEDIUM,2821000,HOT,91
INBOUND,UK,53,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,169000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,LARGE,7892000,HOT,95
PAID,USA,58,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,127000,POSITIVE,No,6,2,NOVICE,ADVANCED,MEDIUM,7585000,HOT,87
INBOUND,Japan,55,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,165000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,9237000,WARM,76
INBOUND,USA,47,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,157000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,LARGE,8731000,HOT,94
REFERRAL,UK,52,OTHER,BACHELOR,SELF-EMPLOYED,RETAIL,138000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,4610000,HOT,88
REFERRAL,Australia,50,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,174000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,6319000,HOT,98
INBOUND,UK,56,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,153000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,LARGE,5337000,HOT,94
PAID,Japan,58,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,120000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,3381000,HOT,75
INBOUND,Japan,48,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,145000,POSITIVE,No,6,3,ADVANCED,ADVANCED,LARGE,7154000,HOT,79
INBOUND,Canada,48,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,7,2,ADVANCED,NOVICE,MEDIUM,9183000,HOT,95
PAID,Canada,58,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,132000,POSITIVE,No,5,3,ADVANCED,NOVICE,LARGE,5966000,WARM,83
INBOUND,Japan,50,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,184000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,1887000,HOT,82
INBOUND,Australia,45,OTHER,COLLEGE,RETIRED,MANUFACTURING,138000,POSITIVE,No,4,3,NOVICE,NOVICE,MEDIUM,9290000,HOT,97
INBOUND,Japan,45,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,110000,POSITIVE,No,5,2,ADVANCED,ADVANCED,MEDIUM,7938000,HOT,98
REFERRAL,Australia,47,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,117000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,9895000,HOT,93
REFERRAL,Japan,58,MALE,BACHELOR,RETIRED,SERVICES,178000,POSITIVE,No,5,3,INTERMEDIATE,NOVICE,MEDIUM,7121000,WARM,83
REFERRAL,Australia,45,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,184000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,MEDIUM,8952000,HOT,79
PAID,USA,47,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,182000,POSITIVE,No,4,2,NOVICE,NOVICE,MEDIUM,6626000,HOT,96
INBOUND,Canada,58,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,184000,POSITIVE,No,6,2,ADVANCED,INTERMEDIATE,MEDIUM,5644000,WARM,78
INBOUND,Japan,51,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,165000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,LARGE,2008000,HOT,99
PAID,USA,45,OTHER,BACHELOR,RETIRED,MANUFACTURING,138000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,6869000,HOT,76
INBOUND,USA,48,MALE,HIGH SCHOOL,RETIRED,SERVICES,142000,POSITIVE,No,5,3,NOVICE,ADVANCED,LARGE,5637000,HOT,98
INBOUND,Canada,47,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,114000,POSITIVE,No,6,2,ADVANCED,ADVANCED,MEDIUM,2786000,WARM,78
INBOUND,Australia,53,OTHER,BACHELOR,SELF-EMPLOYED,RETAIL,179000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,MEDIUM,7417000,WARM,76
REFERRAL,UK,51,MALE,HIGH SCHOOL,RETIRED,RETAIL,104000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,7507000,HOT,94
INBOUND,UK,50,OTHER,HIGH SCHOOL,RETIRED,RETAIL,170000,POSITIVE,No,4,3,NOVICE,NOVICE,MEDIUM,7543000,HOT,91
REFERRAL,Canada,46,OTHER,BACHELOR,RETIRED,MANUFACTURING,150000,POSITIVE,No,3,2,ADVANCED,ADVANCED,MEDIUM,9342000,HOT,92
INBOUND,Australia,52,MALE,COLLEGE,RETIRED,SERVICES,141000,POSITIVE,No,5,2,ADVANCED,NOVICE,LARGE,3001000,HOT,81
PAID,UK,46,OTHER,BACHELOR,RETIRED,RETAIL,147000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,LARGE,8388000,HOT,77
INBOUND,Australia,56,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,141000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,1793000,HOT,75
INBOUND,UK,50,OTHER,BACHELOR,BUSINESSMAN,SERVICES,143000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,LARGE,1603000,HOT,88
REFERRAL,UK,48,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,135000,POSITIVE,No,3,2,NOVICE,NOVICE,LARGE,1638000,HOT,86
PAID,Australia,58,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,105000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,LARGE,9529000,HOT,82
PAID,Canada,51,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,140000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,MEDIUM,4698000,HOT,86
INBOUND,Australia,55,MALE,COLLEGE,BUSINESSMAN,RETAIL,106000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,9019000,HOT,91
REFERRAL,Japan,56,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,149000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,3703000,HOT,83
INBOUND,Australia,53,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,116000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,LARGE,6626000,WARM,77
INBOUND,Japan,54,FEMALE,COLLEGE,RETIRED,SERVICES,133000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,7638000,WARM,82
REFERRAL,Australia,52,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,122000,POSITIVE,No,5,2,ADVANCED,NOVICE,LARGE,6454000,WARM,82
PAID,USA,48,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,146000,POSITIVE,No,7,2,NOVICE,ADVANCED,LARGE,3352000,WARM,78
PAID,Japan,51,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,109000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,1162000,HOT,77
PAID,Canada,57,OTHER,HIGH SCHOOL,RETIRED,SERVICES,147000,POSITIVE,No,5,2,INTERMEDIATE,ADVANCED,LARGE,7355000,HOT,96
REFERRAL,USA,52,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,191000,POSITIVE,No,4,3,ADVANCED,NOVICE,LARGE,6028000,HOT,77
INBOUND,USA,52,FEMALE,COLLEGE,RETIRED,RETAIL,102000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,3669000,HOT,95
INBOUND,Japan,56,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,123000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,LARGE,9361000,HOT,90
INBOUND,USA,48,OTHER,HIGH SCHOOL,RETIRED,RETAIL,144000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,2438000,HOT,93
PAID,USA,56,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,166000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,8029000,WARM,81
INBOUND,Canada,59,OTHER,COLLEGE,RETIRED,SERVICES,124000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,6302000,HOT,78
INBOUND,Canada,57,OTHER,BACHELOR,RETIRED,MANUFACTURING,145000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,LARGE,8790000,HOT,80
INBOUND,Australia,46,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,189000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,5235000,HOT,86
REFERRAL,USA,45,MALE,COLLEGE,RETIRED,SERVICES,100000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,MEDIUM,7756000,HOT,96
REFERRAL,Australia,50,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,102000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,7635000,HOT,87
PAID,USA,52,MALE,COLLEGE,BUSINESSMAN,SERVICES,163000,POSITIVE,No,3,3,NOVICE,ADVANCED,MEDIUM,6366000,HOT,78
PAID,Japan,51,OTHER,COLLEGE,RETIRED,SERVICES,190000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,MEDIUM,7329000,HOT,97
INBOUND,USA,57,OTHER,COLLEGE,BUSINESSMAN,RETAIL,164000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,1289000,HOT,76
INBOUND,Japan,54,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,182000,POSITIVE,No,7,2,ADVANCED,INTERMEDIATE,MEDIUM,7941000,HOT,91
INBOUND,Australia,52,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,198000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,5362000,HOT,89
REFERRAL,Canada,58,OTHER,COLLEGE,RETIRED,RETAIL,164000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,9326000,HOT,81
INBOUND,Japan,55,MALE,BACHELOR,BUSINESSMAN,SERVICES,108000,POSITIVE,No,5,2,INTERMEDIATE,ADVANCED,MEDIUM,6307000,HOT,96
REFERRAL,USA,50,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,172000,POSITIVE,No,4,2,NOVICE,INTERMEDIATE,MEDIUM,5413000,HOT,88
PAID,UK,49,FEMALE,BACHELOR,RETIRED,SERVICES,118000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,7032000,HOT,99
INBOUND,Canada,48,OTHER,COLLEGE,BUSINESSMAN,SERVICES,175000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,LARGE,8529000,HOT,90
INBOUND,Canada,46,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,181000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,MEDIUM,4922000,WARM,78
REFERRAL,USA,56,MALE,COLLEGE,BUSINESSMAN,MANUFACTURING,150000,POSITIVE,No,3,2,NOVICE,ADVANCED,MEDIUM,3089000,HOT,86
REFERRAL,UK,55,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,123000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,5163000,HOT,99
REFERRAL,Canada,53,OTHER,BACHELOR,RETIRED,MANUFACTURING,136000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,LARGE,1693000,HOT,76
PAID,Japan,56,MALE,BACHELOR,RETIRED,SERVICES,141000,POSITIVE,No,6,3,INTERMEDIATE,ADVANCED,LARGE,4072000,HOT,88
REFERRAL,USA,48,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,111000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,4918000,HOT,86
REFERRAL,UK,55,OTHER,BACHELOR,BUSINESSMAN,RETAIL,130000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,LARGE,2340000,HOT,83
REFERRAL,Canada,50,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,183000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,5799000,HOT,86
PAID,Japan,50,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,184000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,LARGE,6993000,HOT,81
INBOUND,Australia,48,FEMALE,COLLEGE,RETIRED,RETAIL,140000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,1842000,HOT,94
REFERRAL,Australia,47,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,119000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,7549000,HOT,92
PAID,Canada,59,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,195000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,5914000,WARM,75
PAID,Australia,53,OTHER,COLLEGE,BUSINESSMAN,SERVICES,118000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,MEDIUM,9027000,WARM,75
INBOUND,UK,52,OTHER,COLLEGE,BUSINESSMAN,SERVICES,176000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,7496000,HOT,78
PAID,Australia,55,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,147000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,2469000,HOT,78
PAID,Australia,55,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,181000,POSITIVE,No,5,3,ADVANCED,ADVANCED,MEDIUM,1199000,HOT,88
PAID,UK,53,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,100000,POSITIVE,No,7,2,ADVANCED,ADVANCED,LARGE,7127000,HOT,91
INBOUND,UK,51,OTHER,BACHELOR,BUSINESSMAN,RETAIL,104000,POSITIVE,No,5,3,NOVICE,NOVICE,MEDIUM,9853000,WARM,75
REFERRAL,Japan,56,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,147000,POSITIVE,No,5,3,NOVICE,ADVANCED,MEDIUM,1271000,HOT,77
PAID,UK,55,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,163000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,MEDIUM,3065000,HOT,89
INBOUND,Japan,57,OTHER,BACHELOR,RETIRED,MANUFACTURING,170000,POSITIVE,No,7,2,NOVICE,ADVANCED,LARGE,1633000,WARM,84
PAID,UK,54,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,108000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,LARGE,3874000,HOT,91
INBOUND,UK,56,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,156000,POSITIVE,No,6,2,NOVICE,ADVANCED,LARGE,9616000,HOT,90
PAID,UK,50,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,125000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,3108000,HOT,94
REFERRAL,UK,59,OTHER,BACHELOR,RETIRED,SERVICES,135000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,MEDIUM,9639000,HOT,96
INBOUND,UK,57,OTHER,HIGH SCHOOL,RETIRED,SERVICES,155000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,LARGE,6665000,HOT,88
PAID,Canada,57,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,138000,POSITIVE,No,7,3,ADVANCED,ADVANCED,LARGE,8431000,WARM,83
REFERRAL,USA,54,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,127000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,6380000,WARM,78
REFERRAL,UK,59,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,188000,POSITIVE,No,5,3,ADVANCED,ADVANCED,LARGE,9691000,HOT,97
PAID,USA,45,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,132000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,6849000,HOT,99
REFERRAL,Japan,58,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,151000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,4844000,WARM,77
PAID,USA,47,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,162000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,1812000,WARM,78
REFERRAL,Japan,47,MALE,HIGH SCHOOL,RETIRED,SERVICES,142000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,LARGE,4920000,HOT,87
INBOUND,Japan,45,FEMALE,BACHELOR,RETIRED,MANUFACTURING,101000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,9838000,HOT,95
INBOUND,Australia,48,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,128000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,9949000,HOT,83
INBOUND,UK,57,MALE,COLLEGE,RETIRED,RETAIL,166000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,LARGE,4775000,HOT,92
REFERRAL,Japan,49,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,100000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,LARGE,2371000,HOT,92
REFERRAL,UK,53,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,196000,POSITIVE,No,3,2,INTERMEDIATE,NOVICE,LARGE,5056000,HOT,81
INBOUND,UK,47,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,134000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1261000,HOT,80
INBOUND,Japan,55,FEMALE,BACHELOR,BUSINESSMAN,SERVICES,177000,POSITIVE,No,7,3,NOVICE,ADVANCED,LARGE,8930000,HOT,75
INBOUND,Australia,45,OTHER,BACHELOR,BUSINESSMAN,SERVICES,122000,POSITIVE,No,3,2,NOVICE,NOVICE,MEDIUM,8737000,HOT,91
PAID,USA,47,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,155000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,4152000,HOT,95
REFERRAL,UK,58,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,176000,POSITIVE,No,6,2,NOVICE,NOVICE,MEDIUM,3368000,HOT,90
PAID,Australia,45,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,131000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,3445000,HOT,89
INBOUND,Canada,47,OTHER,BACHELOR,RETIRED,SERVICES,127000,POSITIVE,No,4,3,NOVICE,ADVANCED,MEDIUM,5181000,HOT,81
PAID,USA,59,MALE,COLLEGE,BUSINESSMAN,RETAIL,171000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,MEDIUM,1207000,HOT,88
INBOUND,Japan,57,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,186000,POSITIVE,No,5,2,NOVICE,ADVANCED,LARGE,9789000,HOT,93
PAID,Japan,49,MALE,COLLEGE,RETIRED,SERVICES,133000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,MEDIUM,3222000,WARM,84
INBOUND,Australia,55,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,198000,POSITIVE,No,3,3,INTERMEDIATE,ADVANCED,LARGE,1648000,WARM,79
